savivaldybe_1,savivaldybe_2,mokslo_metai,mokyt_simil,mok_simil,ne_1_mok_simil,avg_simil,mokytoju_skaicius,ekspertu_skaicius,ekspertu_skaicius_proc,mokiniu_skaicius,mokiniu_mokytojui_sk,mokytoju_skaicius_ne_vienoje_mokykloje,mokytoju_skaicius_ne_vienoje_mokykloje_proc,moko_daugiau_nei_1_dalyko_proc,moko_daugiau_nei_1_dalyko,pensijinio_amziaus_proc,pensijinio_amziaus,stazas_iki_2_metu_proc
Lazdijų r. sav.,Kupiškio r. sav.,2022-2023,0.096,0.141,0.4865,0.2412,177,56,0.31638418079,1844.0,10.418079096045,37.0,20.903954802259,68.361581920904,121,0.033898305084,6,0.033898305084
Lazdijų r. sav.,Palangos m. sav.,2022-2023,0.0508,0.1343,0.1622,0.1158,177,56,0.31638418079,1844.0,10.418079096045,37.0,20.903954802259,68.361581920904,121,0.033898305084,6,0.033898305084
Lazdijų r. sav.,Visagino sav.,2022-2023,0.0328,0.0738,0.7027,0.2698,177,56,0.31638418079,1844.0,10.418079096045,37.0,20.903954802259,68.361581920904,121,0.033898305084,6,0.033898305084
Lazdijų r. sav.,Alytaus r. sav.,2022-2023,0.0621,0.2419,0.2162,0.1734,177,56,0.31638418079,1844.0,10.418079096045,37.0,20.903954802259,68.361581920904,121,0.033898305084,6,0.033898305084
Marijampolės sav.,Mažeikių r. sav.,2022-2023,0.0062,0.0411,0.3607,0.136,479,237,0.494780793319,6619.0,13.818371607515,61.0,12.734864300626,48.851774530271,234,0.066805845511,32,0.014613778705
Marijampolės sav.,Šalčininkų r. sav.,2022-2023,0.0772,0.4037,0.2375,0.2395,479,237,0.494780793319,6619.0,13.818371607515,61.0,12.734864300626,48.851774530271,234,0.066805845511,32,0.014613778705
Marijampolės sav.,Alytaus m. sav.,2022-2023,0.0962,0.0675,0.0317,0.0651,479,237,0.494780793319,6619.0,13.818371607515,61.0,12.734864300626,48.851774530271,234,0.066805845511,32,0.014613778705
Marijampolės sav.,Klaipėdos r. sav.,2022-2023,0.0647,0.0984,0.1311,0.0981,479,237,0.494780793319,6619.0,13.818371607515,61.0,12.734864300626,48.851774530271,234,0.066805845511,32,0.014613778705
Mažeikių r. sav.,Marijampolės sav.,2022-2023,0.0062,0.0411,0.3607,0.136,482,265,0.54979253112,6347.0,13.168049792531,39.0,8.091286307053,53.526970954356,258,0.07468879668,36,0.058091286307
Mažeikių r. sav.,Šalčininkų r. sav.,2022-2023,0.083,0.3781,0.5125,0.3245,482,265,0.54979253112,6347.0,13.168049792531,39.0,8.091286307053,53.526970954356,258,0.07468879668,36,0.058091286307
Mažeikių r. sav.,Alytaus m. sav.,2022-2023,0.0906,0.1058,0.381,0.1925,482,265,0.54979253112,6347.0,13.168049792531,39.0,8.091286307053,53.526970954356,258,0.07468879668,36,0.058091286307
Mažeikių r. sav.,Klaipėdos r. sav.,2022-2023,0.0705,0.0597,0.2642,0.1315,482,265,0.54979253112,6347.0,13.168049792531,39.0,8.091286307053,53.526970954356,258,0.07468879668,36,0.058091286307
Pakruojo r. sav.,Varėnos r. sav.,2022-2023,0.0373,0.0969,0.3871,0.1738,155,76,0.490322580645,1593.0,10.277419354838,19.0,12.258064516129,65.16129032258,101,0.038709677419,6,0.045161290322
Pakruojo r. sav.,Kupiškio r. sav.,2022-2023,0.0312,0.0056,0.0,0.0123,155,76,0.490322580645,1593.0,10.277419354838,19.0,12.258064516129,65.16129032258,101,0.038709677419,6,0.045161290322
Pakruojo r. sav.,Molėtų r. sav.,2022-2023,0.0581,0.0395,0.2963,0.1313,155,76,0.490322580645,1593.0,10.277419354838,19.0,12.258064516129,65.16129032258,101,0.038709677419,6,0.045161290322
Pakruojo r. sav.,Palangos m. sav.,2022-2023,0.0774,0.2521,0.3871,0.2389,155,76,0.490322580645,1593.0,10.277419354838,19.0,12.258064516129,65.16129032258,101,0.038709677419,6,0.045161290322
Pakruojo r. sav.,Alytaus r. sav.,2022-2023,0.0663,0.1224,0.3448,0.1778,155,76,0.490322580645,1593.0,10.277419354838,19.0,12.258064516129,65.16129032258,101,0.038709677419,6,0.045161290322
Pasvalio r. sav.,Elektrėnų sav.,2022-2023,0.0747,0.1699,0.4359,0.2268,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Jurbarko r. sav.,2022-2023,0.0041,0.0925,0.025,0.0405,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Kaišiadorių r. sav.,2022-2023,0.094,0.3095,0.1282,0.1772,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Kelmės r. sav.,2022-2023,0.0474,0.0049,0.0256,0.026,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Prienų r. sav.,2022-2023,0.0695,0.1035,0.0,0.0577,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Rokiškio r. sav.,2022-2023,0.0123,0.1149,0.1026,0.0766,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Šakių r. sav.,2022-2023,0.0659,0.1212,0.025,0.0707,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Pasvalio r. sav.,Šilalės r. sav.,2022-2023,0.0456,0.119,0.2051,0.1232,241,105,0.435684647302,2443.0,10.13692946058,39.0,16.182572614107,66.804979253112,161,0.058091286307,14,0.04979253112
Plungės r. sav.,Raseinių r. sav.,2022-2023,0.0336,0.1471,0.0714,0.084,298,130,0.436241610738,3847.0,12.909395973154,28.0,9.395973154362,72.818791946308,217,0.117449664429,35,0.063758389261
Plungės r. sav.,Utenos r. sav.,2022-2023,0.057,0.0195,0.0,0.0255,298,130,0.436241610738,3847.0,12.909395973154,28.0,9.395973154362,72.818791946308,217,0.117449664429,35,0.063758389261
Plungės r. sav.,Panevėžio r. sav.,2022-2023,0.0403,0.2532,0.5172,0.2702,298,130,0.436241610738,3847.0,12.909395973154,28.0,9.395973154362,72.818791946308,217,0.117449664429,35,0.063758389261
Plungės r. sav.,Šiaulių r. sav.,2022-2023,0.0997,0.0915,0.44,0.2104,298,130,0.436241610738,3847.0,12.909395973154,28.0,9.395973154362,72.818791946308,217,0.117449664429,35,0.063758389261
Prienų r. sav.,Jurbarko r. sav.,2022-2023,0.0656,0.0121,0.025,0.0342,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Kaišiadorių r. sav.,2022-2023,0.0263,0.2298,0.1282,0.1281,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Kelmės r. sav.,2022-2023,0.0232,0.1079,0.0256,0.0522,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Pasvalio r. sav.,2022-2023,0.0695,0.1035,0.0,0.0577,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Rokiškio r. sav.,2022-2023,0.0579,0.0127,0.1026,0.0577,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Šakių r. sav.,2022-2023,0.0039,0.0198,0.025,0.0162,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Utenos r. sav.,2022-2023,0.0783,0.2776,0.2821,0.2127,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Prienų r. sav.,Panevėžio r. sav.,2022-2023,0.0944,0.0515,0.3276,0.1578,259,118,0.455598455598,2725.0,10.521235521235,39.0,15.057915057915,55.212355212355,143,0.096525096525,25,0.081081081081
Radviliškio r. sav.,Jonavos r. sav.,2022-2023,0.0056,0.1498,0.0732,0.0762,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Kretingos r. sav.,2022-2023,0.0353,0.1324,0.2963,0.1547,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Šilutės r. sav.,2022-2023,0.0707,0.1396,0.3871,0.1991,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Tauragės r. sav.,2022-2023,0.0431,0.1481,0.24,0.1437,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Telšių r. sav.,2022-2023,0.0084,0.0952,0.0952,0.0663,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Trakų r. sav.,2022-2023,0.0533,0.0487,0.4242,0.1754,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Ukmergės r. sav.,2022-2023,0.0423,0.0847,0.2245,0.1172,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Vilkaviškio r. sav.,2022-2023,0.0379,0.0109,0.4154,0.1547,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Radviliškio r. sav.,Šiaulių r. sav.,2022-2023,0.0676,0.1366,0.24,0.1481,355,201,0.566197183098,4048.0,11.402816901408,38.0,10.704225352112,68.450704225352,243,0.047887323943,17,0.056338028169
Raseinių r. sav.,Kaišiadorių r. sav.,2022-2023,0.0764,0.0726,0.2353,0.1281,288,162,0.5625,3281.0,11.392361111111,26.0,9.027777777777,63.541666666666,183,0.059027777777,17,0.065972222222
Raseinių r. sav.,Plungės r. sav.,2022-2023,0.0336,0.1471,0.0714,0.084,288,162,0.5625,3281.0,11.392361111111,26.0,9.027777777777,63.541666666666,183,0.059027777777,17,0.065972222222
Raseinių r. sav.,Utenos r. sav.,2022-2023,0.0243,0.1302,0.0714,0.0753,288,162,0.5625,3281.0,11.392361111111,26.0,9.027777777777,63.541666666666,183,0.059027777777,17,0.065972222222
Raseinių r. sav.,Panevėžio r. sav.,2022-2023,0.0069,0.1244,0.5517,0.2277,288,162,0.5625,3281.0,11.392361111111,26.0,9.027777777777,63.541666666666,183,0.059027777777,17,0.065972222222
Rokiškio r. sav.,Elektrėnų sav.,2022-2023,0.0861,0.0622,0.3714,0.1732,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Jurbarko r. sav.,2022-2023,0.0082,0.0246,0.125,0.0526,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Kaišiadorių r. sav.,2022-2023,0.0827,0.2199,0.0286,0.1104,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Kelmės r. sav.,2022-2023,0.0356,0.1192,0.0789,0.0779,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Pasvalio r. sav.,2022-2023,0.0123,0.1149,0.1026,0.0766,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Prienų r. sav.,2022-2023,0.0579,0.0127,0.1026,0.0577,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Šakių r. sav.,2022-2023,0.0543,0.0072,0.125,0.0622,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Rokiškio r. sav.,Šilalės r. sav.,2022-2023,0.0574,0.0047,0.1143,0.0588,244,139,0.569672131147,2760.0,11.311475409836,35.0,14.344262295082,45.491803278688,111,0.069672131147,17,0.090163934426
Šakių r. sav.,Jurbarko r. sav.,2022-2023,0.062,0.0317,0.0,0.0312,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Kaišiadorių r. sav.,2022-2023,0.0301,0.2142,0.15,0.1314,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Kelmės r. sav.,2022-2023,0.0194,0.1255,0.05,0.065,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Pasvalio r. sav.,2022-2023,0.0659,0.1212,0.025,0.0707,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Prienų r. sav.,2022-2023,0.0039,0.0198,0.025,0.0162,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Rokiškio r. sav.,2022-2023,0.0543,0.0072,0.125,0.0622,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Utenos r. sav.,2022-2023,0.0819,0.263,0.3,0.215,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šakių r. sav.,Panevėžio r. sav.,2022-2023,0.0979,0.0324,0.3103,0.1469,258,111,0.430232558139,2780.0,10.775193798449,40.0,15.503875968992,53.100775193798,137,0.03488372093,9,0.058139534883
Šalčininkų r. sav.,Kėdainių r. sav.,2022-2023,0.0407,0.2499,0.275,0.1885,442,82,0.18552036199,3947.0,8.929864253393,80.0,18.099547511312,68.552036199095,303,0.072398190045,32,0.074660633484
Šalčininkų r. sav.,Marijampolės sav.,2022-2023,0.0772,0.4037,0.2375,0.2395,442,82,0.18552036199,3947.0,8.929864253393,80.0,18.099547511312,68.552036199095,303,0.072398190045,32,0.074660633484
Šalčininkų r. sav.,Mažeikių r. sav.,2022-2023,0.083,0.3781,0.5125,0.3245,442,82,0.18552036199,3947.0,8.929864253393,80.0,18.099547511312,68.552036199095,303,0.072398190045,32,0.074660633484
Šalčininkų r. sav.,Klaipėdos r. sav.,2022-2023,0.0134,0.3386,0.3375,0.2298,442,82,0.18552036199,3947.0,8.929864253393,80.0,18.099547511312,68.552036199095,303,0.072398190045,32,0.074660633484
Šilalės r. sav.,Elektrėnų sav.,2022-2023,0.0304,0.0578,0.2903,0.1262,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilalės r. sav.,Joniškio r. sav.,2022-2023,0.0913,0.255,0.129,0.1584,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilalės r. sav.,Jurbarko r. sav.,2022-2023,0.0496,0.0292,0.225,0.1013,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilalės r. sav.,Kelmės r. sav.,2022-2023,0.0909,0.1233,0.1842,0.1328,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilalės r. sav.,Pasvalio r. sav.,2022-2023,0.0456,0.119,0.2051,0.1232,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilalės r. sav.,Rokiškio r. sav.,2022-2023,0.0574,0.0047,0.1143,0.0588,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilalės r. sav.,Švenčionių r. sav.,2022-2023,0.0739,0.1608,0.6129,0.2825,230,137,0.595652173913,2773.0,12.05652173913,31.0,13.478260869565,57.391304347826,132,0.073913043478,17,0.060869565217
Šilutės r. sav.,Jonavos r. sav.,2022-2023,0.0759,0.0118,0.3387,0.1421,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Kėdainių r. sav.,2022-2023,0.0991,0.1059,0.0645,0.0898,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Kretingos r. sav.,2022-2023,0.0366,0.0083,0.129,0.058,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Radviliškio r. sav.,2022-2023,0.0707,0.1396,0.3871,0.1991,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Tauragės r. sav.,2022-2023,0.0288,0.0099,0.1935,0.0774,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Telšių r. sav.,2022-2023,0.0628,0.0491,0.3226,0.1448,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Trakų r. sav.,2022-2023,0.0183,0.1815,0.0606,0.0868,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Šilutės r. sav.,Vilkaviškio r. sav.,2022-2023,0.034,0.149,0.0462,0.0764,382,202,0.528795811518,4705.0,12.316753926701,62.0,16.230366492146,68.06282722513,260,0.091623036649,35,0.073298429319
Švenčionių r. sav.,Akmenės r. sav.,2022-2023,0.0657,0.034,0.6471,0.2489,213,123,0.577464788732,2327.0,10.924882629108,12.0,5.633802816901,72.769953051643,155,0.061032863849,13,0.037558685446
Švenčionių r. sav.,Elektrėnų sav.,2022-2023,0.0448,0.2093,0.4545,0.2362,213,123,0.577464788732,2327.0,10.924882629108,12.0,5.633802816901,72.769953051643,155,0.061032863849,13,0.037558685446
Švenčionių r. sav.,Joniškio r. sav.,2022-2023,0.0188,0.1122,0.5556,0.2289,213,123,0.577464788732,2327.0,10.924882629108,12.0,5.633802816901,72.769953051643,155,0.061032863849,13,0.037558685446
Švenčionių r. sav.,Šilalės r. sav.,2022-2023,0.0739,0.1608,0.6129,0.2825,213,123,0.577464788732,2327.0,10.924882629108,12.0,5.633802816901,72.769953051643,155,0.061032863849,13,0.037558685446
Tauragės r. sav.,Jonavos r. sav.,2022-2023,0.0485,0.0019,0.18,0.0768,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Kretingos r. sav.,2022-2023,0.0081,0.0181,0.0741,0.0334,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Radviliškio r. sav.,2022-2023,0.0431,0.1481,0.24,0.1437,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Šilutės r. sav.,2022-2023,0.0288,0.0099,0.1935,0.0774,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Telšių r. sav.,2022-2023,0.035,0.0585,0.16,0.0845,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Trakų r. sav.,2022-2023,0.0107,0.1896,0.2424,0.1476,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Ukmergės r. sav.,2022-2023,0.0836,0.2203,0.02,0.108,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Tauragės r. sav.,Vilkaviškio r. sav.,2022-2023,0.0054,0.1574,0.2308,0.1312,371,222,0.598382749326,4752.0,12.808625336927,50.0,13.477088948787,64.959568733153,241,0.037735849056,14,0.040431266846
Telšių r. sav.,Jonavos r. sav.,2022-2023,0.014,0.0603,0.0238,0.0327,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Kretingos r. sav.,2022-2023,0.0272,0.0411,0.2222,0.0968,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Radviliškio r. sav.,2022-2023,0.0084,0.0952,0.0952,0.0663,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Šilutės r. sav.,2022-2023,0.0628,0.0491,0.3226,0.1448,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Tauragės r. sav.,2022-2023,0.035,0.0585,0.16,0.0845,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Trakų r. sav.,2022-2023,0.0453,0.1392,0.3636,0.1827,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Ukmergės r. sav.,2022-2023,0.0503,0.1719,0.1429,0.1217,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Vilkaviškio r. sav.,2022-2023,0.0298,0.1051,0.3538,0.1629,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Telšių r. sav.,Šiaulių r. sav.,2022-2023,0.0754,0.2188,0.16,0.1514,358,136,0.379888268156,4474.0,12.49720670391,42.0,11.731843575419,58.938547486033,211,0.067039106145,24,0.064245810055
Trakų r. sav.,Jonavos r. sav.,2022-2023,0.0587,0.1911,0.3788,0.2095,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Kretingos r. sav.,2022-2023,0.0187,0.1747,0.1818,0.1251,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Radviliškio r. sav.,2022-2023,0.0533,0.0487,0.4242,0.1754,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Šilutės r. sav.,2022-2023,0.0183,0.1815,0.0606,0.0868,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Tauragės r. sav.,2022-2023,0.0107,0.1896,0.2424,0.1476,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Telšių r. sav.,2022-2023,0.0453,0.1392,0.3636,0.1827,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Ukmergės r. sav.,2022-2023,0.0933,0.0379,0.2576,0.1296,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Trakų r. sav.,Vilkaviškio r. sav.,2022-2023,0.016,0.0382,0.0152,0.0231,375,132,0.352,3851.0,10.29679144385,66.0,17.6,57.333333333333,215,0.12,45,0.141333333333
Ukmergės r. sav.,Jonavos r. sav.,2022-2023,0.0368,0.2218,0.1633,0.1406,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Kretingos r. sav.,2022-2023,0.0761,0.206,0.0926,0.1249,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Radviliškio r. sav.,2022-2023,0.0423,0.0847,0.2245,0.1172,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Tauragės r. sav.,2022-2023,0.0836,0.2203,0.02,0.108,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Telšių r. sav.,2022-2023,0.0503,0.1719,0.1429,0.1217,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Trakų r. sav.,2022-2023,0.0933,0.0379,0.2576,0.1296,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Vilkaviškio r. sav.,2022-2023,0.0786,0.0747,0.2462,0.1332,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Ukmergės r. sav.,Šiaulių r. sav.,2022-2023,0.0265,0.0567,0.02,0.0344,340,168,0.494117647058,3705.0,10.897058823529,49.0,14.411764705882,60.588235294117,206,0.076470588235,26,0.058823529411
Utenos r. sav.,Kaišiadorių r. sav.,2022-2023,0.0534,0.062,0.1765,0.0973,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
Utenos r. sav.,Kelmės r. sav.,2022-2023,0.0996,0.3555,0.2632,0.2394,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
Utenos r. sav.,Plungės r. sav.,2022-2023,0.057,0.0195,0.0,0.0255,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
Utenos r. sav.,Prienų r. sav.,2022-2023,0.0783,0.2776,0.2821,0.2127,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
Utenos r. sav.,Raseinių r. sav.,2022-2023,0.0243,0.1302,0.0714,0.0753,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
Utenos r. sav.,Šakių r. sav.,2022-2023,0.0819,0.263,0.3,0.215,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
Utenos r. sav.,Panevėžio r. sav.,2022-2023,0.0175,0.2383,0.5172,0.2577,281,127,0.451957295373,3772.0,13.423487544484,28.0,9.964412811387,52.313167259786,147,0.056939501779,16,0.106761565836
